# UTC, Ls-J, Ls-S, Ls-U, Ls-N, Dist-J (AU), Dist-S (AU), Dist-U (AU), Dist-N (AU), PGLat-J, PGLat-S, PGLat-U, PGLat-N
2039-08-26 23:59:32.001219+00:00,203.648107,7.342156,131.429268,345.407815,5.406527,9.504726,18.610562,29.813428,-1.429948,4.048302,49.296471,-7.110036
2039-09-10 23:59:32.001442+00:00,204.802336,7.847463,131.616254,345.504550,5.409500,9.509351,18.608284,29.813250,-1.495343,4.325329,49.114098,-7.066609
2039-09-25 23:59:32.001568+00:00,205.950411,8.352340,131.803739,345.590621,5.412381,9.513974,18.606011,29.813072,-1.560065,4.601748,48.931602,-7.023170
2039-10-10 23:59:32.001587+00:00,207.099814,8.856807,131.991130,345.684063,5.415171,9.518597,18.603742,29.812896,-1.624092,4.877540,48.748985,-6.979716
2039-10-25 23:59:32.001495+00:00,208.246976,9.360925,132.178390,345.774169,5.417868,9.523218,18.601478,29.812722,-1.687402,5.152685,48.566246,-6.936250
2039-11-09 23:59:32.001299+00:00,209.394139,9.864765,132.365892,345.863270,5.420471,9.527836,18.599219,29.812549,-1.749973,5.427164,48.383386,-6.892769
2039-11-24 23:59:32.001010+00:00,210.539778,10.368133,132.553497,345.957568,5.422979,9.532452,18.596964,29.812378,-1.811786,5.700959,48.200406,-6.849277
2039-12-09 23:59:32.000647+00:00,211.684564,10.871176,132.741098,346.043092,5.425391,9.537063,18.594713,29.812208,-1.872819,5.974049,48.017306,-6.805771
2039-12-24 23:59:32.000235+00:00,212.832420,11.373847,132.928446,346.139969,5.427708,9.541671,18.592466,29.812042,-1.933051,6.246416,47.834088,-6.762254
2040-01-08 23:59:31.999802+00:00,213.977174,11.875909,133.115969,346.224128,5.429926,9.546273,18.590224,29.811876,-1.992464,6.518040,47.650753,-6.718723
2040-01-23 23:59:31.999379+00:00,215.123372,12.377386,133.303766,346.320962,5.432045,9.550870,18.587987,29.811715,-2.051037,6.788902,47.467300,-6.675179
2040-02-07 23:59:31.998994+00:00,216.261630,12.878257,133.491185,346.406494,5.434065,9.555461,18.585755,29.811554,-2.108752,7.058983,47.283731,-6.631624
2040-02-22 23:59:31.998673+00:00,217.404903,13.378342,133.678776,346.500753,5.435985,9.560046,18.583527,29.811397,-2.165589,7.328265,47.100045,-6.588054
2040-03-08 23:59:31.998440+00:00,218.540487,13.877656,133.866751,346.589746,5.437803,9.564624,18.581305,29.811242,-2.221531,7.596729,46.916243,-6.544473
2040-03-23 23:59:31.998307+00:00,219.682132,14.376466,134.054565,346.680002,5.439521,9.569195,18.579088,29.811090,-2.276558,7.864358,46.732325,-6.500878
2040-04-07 23:59:31.998283+00:00,220.813155,14.874509,134.242361,346.773056,5.441137,9.573760,18.576876,29.810940,-2.330652,8.131133,46.548291,-6.457272
2040-04-22 23:59:31.998368+00:00,221.954048,15.372058,134.430222,346.859589,5.442652,9.578317,18.574669,29.810792,-2.383796,8.397037,46.364142,-6.413652
2040-05-07 23:59:31.998556+00:00,223.087835,15.869234,134.618247,346.955619,5.444064,9.582867,18.572468,29.810647,-2.435973,8.662054,46.179876,-6.370020
2040-05-22 23:59:31.998832+00:00,224.232879,16.366105,134.806186,347.040247,5.445375,9.587408,18.570272,29.810502,-2.487165,8.926165,45.995495,-6.326376
2040-06-06 23:59:31.999179+00:00,225.366169,16.862515,134.993887,347.136953,5.446581,9.591942,18.568082,29.810362,-2.537355,9.189355,45.811000,-6.282719
2040-06-21 23:59:31.999573+00:00,226.507623,17.358956,135.182030,347.222203,5.447684,9.596467,18.565896,29.810222,-2.586528,9.451606,45.626389,-6.239051
2040-07-06 23:59:31.999991+00:00,227.639088,17.855012,135.370256,347.317064,5.448681,9.600983,18.563716,29.810087,-2.634666,9.712903,45.441664,-6.195369
2040-07-21 23:59:32.000405+00:00,228.779278,18.350857,135.558186,347.405154,5.449574,9.605490,18.561542,29.809952,-2.681753,9.973228,45.256826,-6.151677
2040-08-05 23:59:32.000789+00:00,229.908251,18.846479,135.746411,347.496492,5.450362,9.609986,18.559373,29.809821,-2.727775,10.232565,45.071874,-6.107972
2040-08-20 23:59:32.001120+00:00,231.042039,19.341910,135.934749,347.588408,5.451044,9.614472,18.557209,29.809692,-2.772715,10.490898,44.886810,-6.064256
2040-09-04 23:59:32.001374+00:00,232.169590,19.836629,136.122963,347.676030,5.451620,9.618947,18.555051,29.809565,-2.816559,10.748212,44.701634,-6.020527
2040-09-19 23:59:32.001536+00:00,233.305559,20.331042,136.311083,347.771130,5.452092,9.623410,18.552899,29.809442,-2.859291,11.004491,44.516346,-5.976786
2040-10-04 23:59:32.001593+00:00,234.439323,20.824674,136.499249,347.856390,5.452458,9.627862,18.550753,29.809320,-2.900896,11.259718,44.330947,-5.933034
2040-10-19 23:59:32.001540+00:00,235.574979,21.317442,136.687708,347.952751,5.452718,9.632301,18.548613,29.809203,-2.941362,11.513878,44.145435,-5.889269
2040-11-03 23:59:32.001379+00:00,236.709495,21.809386,136.875934,348.037951,5.452873,9.636729,18.546479,29.809085,-2.980673,11.766957,43.959812,-5.845493
2040-11-18 23:59:32.001121+00:00,237.844805,22.300680,137.064138,348.133189,5.452922,9.641145,18.544351,29.808972,-3.018817,12.018940,43.774076,-5.801704
2040-12-03 23:59:32.000782+00:00,238.982704,22.790959,137.252825,348.220571,5.452865,9.645548,18.542229,29.808859,-3.055779,12.269813,43.588228,-5.757905
2040-12-18 23:59:32.000384+00:00,240.113449,23.280769,137.441341,348.312813,5.452702,9.649938,18.540114,29.808750,-3.091548,12.519561,43.402268,-5.714092
2041-01-02 23:59:31.999955+00:00,241.246136,23.770227,137.629725,348.403657,5.452434,9.654315,18.538004,29.808642,-3.126109,12.768170,43.216197,-5.670271
